"","tags_label","tags_timestamp","bag_site","bags_label","pop","bagnum","length","width","tagsLength_timestamp","tagsLength_date","tagsLength_time","event"
"3677","A837","11/14/2023 15:53:48","YorkRiver","MVP-ME-5","ME","5",35,24,"5/6/2024 14:02:15",2024-05-06,"14:02:15",2
"3678","A837","11/14/2023 15:53:48","YorkRiver","MVP-ME-5","ME","5",0,0,"11/8/2024 10:50:29",2024-11-08,"10:50:29",3
"3679","C255","11/14/2023 16:07:22","YorkRiver","MVP-TX-4","TX","4",36,22,"11/14/2023 16:07:22",2023-11-14,"16:07:22",1
"3680","C255","11/14/2023 16:07:22","YorkRiver","MVP-TX-4","TX","4",40,25,"5/6/2024 13:24:29",2024-05-06,"13:24:29",2
"3681","C255","11/14/2023 16:07:22","YorkRiver","MVP-TX-4","TX","4",34,22,"11/12/2024 9:34:55",2024-11-12,"9:34:55",3
"3682","A308","11/9/2023 15:07:48","Lewisetta","MVP-LARMIX-2","LARMIX","2",40,24,"11/9/2023 15:07:48",2023-11-09,"15:07:48",1
"3683","A308","11/9/2023 15:07:48","Lewisetta","MVP-LARMIX-2","LARMIX","2",40,22,"4/30/2024 13:34:02",2024-04-30,"13:34:02",2
"3684","A308","11/9/2023 15:07:48","Lewisetta","MVP-LARMIX-2","LARMIX","2",94,63,"5/20/2025 16:30:46",2025-05-20,"16:30:46",4
"3685","A308","11/9/2023 15:07:48","Lewisetta","MVP-LARMIX-2","LARMIX","2",75,41,"11/7/2024 12:45:04",2024-11-07,"12:45:04",3
"3686","E339","11/10/2023 14:23:48","YorkRiver","MVP-LARMIX-6","LARMIX","6",62,44,"11/12/2024 10:45:07",2024-11-12,"10:45:07",3
"3687","E339","11/10/2023 14:23:48","YorkRiver","MVP-LARMIX-6","LARMIX","6",70,39,"5/25/2025 10:41:04",2025-05-25,"10:41:04",4
"3688","E339","11/10/2023 14:23:48","YorkRiver","MVP-LARMIX-6","LARMIX","6",43,30,"5/9/2024 9:39:45",2024-05-09,"9:39:45",2
"3689","E339","11/10/2023 14:23:48","YorkRiver","MVP-LARMIX-6","LARMIX","6",42,28,"11/10/2023 14:23:48",2023-11-10,"14:23:48",1
"3690","A003","11/7/2023 14:16:07","Lewisetta","MVP-DEBY-3","DEBY","3",41,28,"11/7/2023 14:16:07",2023-11-07,"14:16:07",1
"3691","A003","11/7/2023 14:16:07","Lewisetta","MVP-DEBY-3","DEBY","3",52,30,"5/3/2024 8:09:06",2024-05-03,"8:09:06",2
"3692","A003","11/7/2023 14:16:07","Lewisetta","MVP-DEBY-3","DEBY","3",62,42,"11/7/2024 12:33:55",2024-11-07,"12:33:55",3
"3693","B069","11/9/2023 14:39:10","Lewisetta","MVP-TX-2","TX","2",43,30,"11/9/2023 14:39:10",2023-11-09,"14:39:10",1
"3694","B069","11/9/2023 14:39:10","Lewisetta","MVP-TX-2","TX","2",50,34,"5/1/2024 8:06:19",2024-05-01,"8:06:19",2
"3695","B069","11/9/2023 14:39:10","Lewisetta","MVP-TX-2","TX","2",50,34,"11/7/2024 13:06:53",2024-11-07,"13:06:53",3
"3696","B431","11/7/2023 15:23:29","Lewisetta","MVP-FL-1","FL","1",69,62,"11/7/2024 12:51:39",2024-11-07,"12:51:39",3
"3697","B431","11/7/2023 15:23:29","Lewisetta","MVP-FL-1","FL","1",53,35,"5/3/2024 9:18:24",2024-05-03,"9:18:24",2
"3698","B431","11/7/2023 15:23:29","Lewisetta","MVP-FL-1","FL","1",49,31,"11/7/2023 15:23:29",2023-11-07,"15:23:29",1
"3699","B431","11/7/2023 15:23:29","Lewisetta","MVP-FL-1","FL","1",78,65,"5/20/2025 15:38:11",2025-05-20,"15:38:11",4
"3700","A800","11/14/2023 14:48:49","YorkRiver","MVP-JR-6","JR","6",41,27,"5/6/2024 13:04:38",2024-05-06,"13:04:38",2
"3701","A800","11/14/2023 14:48:49","YorkRiver","MVP-JR-6","JR","6",64,44,"5/25/2025 10:14:03",2025-05-25,"10:14:03",4
"3702","A800","11/14/2023 14:48:49","YorkRiver","MVP-JR-6","JR","6",65,43,"11/11/2024 15:59:20",2024-11-11,"15:59:20",3
"3703","A800","11/14/2023 14:48:49","YorkRiver","MVP-JR-6","JR","6",40,27,"11/14/2023 14:48:49",2023-11-14,"14:48:49",1
"3704","A076","11/7/2023 14:53:35","Lewisetta","MVP-LA-1","LA","1",66,48,"11/7/2024 18:10:47",2024-11-07,"18:10:47",3
"3705","A076","11/7/2023 14:53:35","Lewisetta","MVP-LA-1","LA","1",29,23,"11/7/2023 14:53:35",2023-11-07,"14:53:35",1
"3706","A076","11/7/2023 14:53:35","Lewisetta","MVP-LA-1","LA","1",34,28,"5/2/2024 13:30:53",2024-05-02,"13:30:53",2
"3707","B117","11/9/2023 14:54:15","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",45,22,"11/7/2024 13:26:02",2024-11-07,"13:26:02",3
"3708","B117","11/9/2023 14:54:15","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",38,22,"4/30/2024 13:53:01",2024-04-30,"13:53:01",2
"3709","B117","11/9/2023 14:54:15","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",38,21,"11/9/2023 14:54:15",2023-11-09,"14:54:15",1
"3710","B097","11/9/2023 14:44:55","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",32,25,"11/9/2023 14:44:55",2023-11-09,"14:44:55",1
"3711","B097","11/9/2023 14:44:55","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",40,30,"4/30/2024 13:54:10",2024-04-30,"13:54:10",2
"3712","B097","11/9/2023 14:44:55","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",41,28,"11/7/2024 13:25:39",2024-11-07,"13:25:39",3
"3713","A596","11/13/2023 14:38:11","YorkRiver","MVP-DEBY-5","DEBY","5",40,26,"5/7/2024 10:43:24",2024-05-07,"10:43:24",2
"3714","A596","11/13/2023 14:38:11","YorkRiver","MVP-DEBY-5","DEBY","5",40,27,"11/13/2023 14:38:11",2023-11-13,"14:38:11",1
"3715","A077","11/7/2023 14:53:46","Lewisetta","MVP-LA-1","LA","1",37,27,"11/7/2023 14:53:46",2023-11-07,"14:53:46",1
"3716","A647","11/13/2023 15:06:55","YorkRiver","MVP-ME-6","ME","6",35,24,"5/6/2024 11:42:00",2024-05-06,"11:42:00",2
"3717","A647","11/13/2023 15:06:55","YorkRiver","MVP-ME-6","ME","6",35,23,"11/13/2023 15:06:55",2023-11-13,"15:06:55",1
"3718","A647","11/13/2023 15:06:55","YorkRiver","MVP-ME-6","ME","6",35,22,"11/12/2024 12:04:34",2024-11-12,"12:04:34",3
"3719","E453","11/13/2023 15:00:35","YorkRiver","MVP-LOLA-6","LOLA","6",0,0,"5/8/2024 13:45:19",2024-05-08,"13:45:19",2
"3720","E453","11/13/2023 15:00:35","YorkRiver","MVP-LOLA-6","LOLA","6",44,29,"11/13/2023 15:00:35",2023-11-13,"15:00:35",1
"3721","A471","11/10/2023 14:59:59","YorkRiver","MVP-NH-4","NH","4",26,22,"11/10/2023 14:59:59",2023-11-10,"14:59:59",1
"3722","A471","11/10/2023 14:59:59","YorkRiver","MVP-NH-4","NH","4",49,35,"11/12/2024 12:15:04",2024-11-12,"12:15:04",3
"3723","A471","11/10/2023 14:59:59","YorkRiver","MVP-NH-4","NH","4",29,21,"5/8/2024 13:25:29",2024-05-08,"13:25:29",2
"3724","B270","11/9/2023 15:51:53","Lewisetta","MVP-NH-2","NH","2",33,25,"11/9/2023 15:51:53",2023-11-09,"15:51:53",1
"3725","B270","11/9/2023 15:51:53","Lewisetta","MVP-NH-2","NH","2",40,31,"5/1/2024 8:11:31",2024-05-01,"8:11:31",2
"3726","B270","11/9/2023 15:51:53","Lewisetta","MVP-NH-2","NH","2",57,44,"11/7/2024 14:14:36",2024-11-07,"14:14:36",3
"3727","B384","11/7/2023 15:06:26","Lewisetta","MVP-FL-3","FL","3",41,20,"5/2/2024 14:50:42",2024-05-02,"14:50:42",2
"3728","B384","11/7/2023 15:06:26","Lewisetta","MVP-FL-3","FL","3",39,20,"11/7/2023 15:06:26",2023-11-07,"15:06:26",1
"3729","B384","11/7/2023 15:06:26","Lewisetta","MVP-FL-3","FL","3",80,44,"5/20/2025 16:08:10",2025-05-20,"16:08:10",4
"3730","B384","11/7/2023 15:06:26","Lewisetta","MVP-FL-3","FL","3",71,40,"11/7/2024 13:34:17",2024-11-07,"13:34:17",3
"3731","E586","11/15/2023 15:39:05","YorkRiver","MVP-DEBY-4","DEBY","4",34,22,"5/6/2024 13:31:27",2024-05-06,"13:31:27",2
"3732","E586","11/15/2023 15:39:05","YorkRiver","MVP-DEBY-4","DEBY","4",30,17,"11/15/2023 15:39:05",2023-11-15,"15:39:05",1
"3733","C270","11/14/2023 16:09:12","YorkRiver","MVP-TX-4","TX","4",22,18,"11/12/2024 9:36:28",2024-11-12,"9:36:28",3
"3734","C270","11/14/2023 16:09:12","YorkRiver","MVP-TX-4","TX","4",22,18,"5/6/2024 13:24:01",2024-05-06,"13:24:01",2
"3735","C270","11/14/2023 16:09:12","YorkRiver","MVP-TX-4","TX","4",22,18,"11/14/2023 16:09:12",2023-11-14,"16:09:12",1
"3736","B310","11/7/2023 11:49:53","Lewisetta","MVP-ME-1","ME","1",32,23,"5/2/2024 14:42:37",2024-05-02,"14:42:37",2
"3737","B310","11/7/2023 11:49:53","Lewisetta","MVP-ME-1","ME","1",24,19,"11/7/2023 11:49:53",2023-11-07,"11:49:53",1
"3738","B310","11/7/2023 11:49:53","Lewisetta","MVP-ME-1","ME","1",41,34,"11/7/2024 16:44:25",2024-11-07,"16:44:25",3
"3739","A683","11/13/2023 15:29:12","YorkRiver","MVP-JR-5","JR","5",32,21,"11/13/2023 15:29:12",2023-11-13,"15:29:12",1
"3740","A683","11/13/2023 15:29:12","YorkRiver","MVP-JR-5","JR","5",33,21,"5/8/2024 13:31:02",2024-05-08,"13:31:02",2
"3741","A683","11/13/2023 15:29:12","YorkRiver","MVP-JR-5","JR","5",44,33,"5/25/2025 10:20:20",2025-05-25,"10:20:20",4
"3742","A683","11/13/2023 15:29:12","YorkRiver","MVP-JR-5","JR","5",49,37,"11/12/2024 11:51:52",2024-11-12,"11:51:52",3
"3743","E470","11/13/2023 14:56:35","YorkRiver","MVP-FL-5","FL","5",67,45,"11/12/2024 10:20:26",2024-11-12,"10:20:26",3
"3744","E470","11/13/2023 14:56:35","YorkRiver","MVP-FL-5","FL","5",45,30,"5/9/2024 9:22:40",2024-05-09,"9:22:40",2
"3745","E470","11/13/2023 14:56:35","YorkRiver","MVP-FL-5","FL","5",39,24,"11/13/2023 14:56:35",2023-11-13,"14:56:35",1
"3746","E470","11/13/2023 14:56:35","YorkRiver","MVP-FL-5","FL","5",72,50,"5/25/2025 10:37:08",2025-05-25,"10:37:08",4
"3747","A512","11/10/2023 14:24:55","YorkRiver","MVP-LA-4","LA","4",52,41,"5/25/2025 10:55:02",2025-05-25,"10:55:02",4
"3748","A512","11/10/2023 14:24:55","YorkRiver","MVP-LA-4","LA","4",35,33,"5/9/2024 9:29:19",2024-05-09,"9:29:19",2
"3749","A512","11/10/2023 14:24:55","YorkRiver","MVP-LA-4","LA","4",29,22,"11/10/2023 14:24:55",2023-11-10,"14:24:55",1
"3750","A512","11/10/2023 14:24:55","YorkRiver","MVP-LA-4","LA","4",52,39,"11/12/2024 11:03:26",2024-11-12,"11:03:26",3
"3751","2212-D751","11/7/2023 15:59:43","Lewisetta","MVP-JR-3","JR","3",65,48,"11/7/2024 14:35:31",2024-11-07,"14:35:31",3
"3752","2212-D751","11/7/2023 15:59:43","Lewisetta","MVP-JR-3","JR","3",73,62,"5/20/2025 16:30:15",2025-05-20,"16:30:15",4
"3753","2212-D751","11/7/2023 15:59:43","Lewisetta","MVP-JR-3","JR","3",37,27,"5/2/2024 14:26:36",2024-05-02,"14:26:36",2
"3754","2212-D751","11/7/2023 15:59:43","Lewisetta","MVP-JR-3","JR","3",34,24,"11/7/2023 15:59:43",2023-11-07,"15:59:43",1
"3755","C212","11/14/2023 15:40:57","YorkRiver","MVP-LA-5","LA","5",26,17,"11/14/2023 15:40:57",2023-11-14,"15:40:57",1
"3756","C212","11/14/2023 15:40:57","YorkRiver","MVP-LA-5","LA","5",50,33,"11/12/2024 11:29:36",2024-11-12,"11:29:36",3
"3757","C212","11/14/2023 15:40:57","YorkRiver","MVP-LA-5","LA","5",29,19,"5/6/2024 13:54:36",2024-05-06,"13:54:36",2
"3758","A712","11/14/2023 15:04:56","YorkRiver","MVP-LARMIX-5","LARMIX","5",40,30,"11/14/2023 15:04:56",2023-11-14,"15:04:56",1
"3759","A712","11/14/2023 15:04:56","YorkRiver","MVP-LARMIX-5","LARMIX","5",40,31,"5/7/2024 10:25:58",2024-05-07,"10:25:58",2
"3760","B234","11/9/2023 15:57:47","Lewisetta","MVP-NH-1","NH","1",39,26,"11/7/2024 14:05:51",2024-11-07,"14:05:51",3
"3761","B234","11/9/2023 15:57:47","Lewisetta","MVP-NH-1","NH","1",31,19,"4/30/2024 13:47:33",2024-04-30,"13:47:33",2
"3762","B234","11/9/2023 15:57:47","Lewisetta","MVP-NH-1","NH","1",29,19,"11/9/2023 15:57:47",2023-11-09,"15:57:47",1
"3763","A242","11/9/2023 14:30:37","Lewisetta","MVP-ME-3","ME","3",30,22,"11/9/2023 14:30:37",2023-11-09,"14:30:37",1
"3764","A242","11/9/2023 14:30:37","Lewisetta","MVP-ME-3","ME","3",64,45,"11/7/2024 15:16:15",2024-11-07,"15:16:15",3
"3765","A242","11/9/2023 14:30:37","Lewisetta","MVP-ME-3","ME","3",80,54,"5/20/2025 14:21:29",2025-05-20,"14:21:29",4
"3766","A242","11/9/2023 14:30:37","Lewisetta","MVP-ME-3","ME","3",36,24,"5/1/2024 8:39:03",2024-05-01,"8:39:03",2
"3767","DEBY-4-extra","11/15/2023 15:46:18","YorkRiver","MVP-DEBY-4","DEBY","4",15,9,"11/15/2023 15:47:33",2023-11-15,"15:47:33",1
"3768","DEBY-4-extra","11/15/2023 15:46:18","YorkRiver","MVP-DEBY-4","DEBY","4",9,6,"11/15/2023 15:47:47",2023-11-15,"15:47:47",1
"3769","DEBY-4-extra","11/15/2023 15:46:18","YorkRiver","MVP-DEBY-4","DEBY","4",15,8,"11/15/2023 15:47:02",2023-11-15,"15:47:02",1
"3770","DEBY-4-extra","11/15/2023 15:46:18","YorkRiver","MVP-DEBY-4","DEBY","4",17,11,"11/15/2023 15:46:18",2023-11-15,"15:46:18",1
"3771","DEBY-4-extra","11/15/2023 15:46:18","YorkRiver","MVP-DEBY-4","DEBY","4",6,4,"11/15/2023 15:47:14",2023-11-15,"15:47:14",1
"3772","DEBY-4-extra","11/15/2023 15:46:18","YorkRiver","MVP-DEBY-4","DEBY","4",13,8,"11/15/2023 15:46:52",2023-11-15,"15:46:52",1
"3773","SEEDMIX-6-extra","11/15/2023 15:34:47","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",14,10,"11/15/2023 15:37:44",2023-11-15,"15:37:44",1
"3774","SEEDMIX-6-extra","11/15/2023 15:34:47","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",15,10,"11/15/2023 15:37:26",2023-11-15,"15:37:26",1
"3775","SEEDMIX-6-extra","11/15/2023 15:34:47","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",14,9,"11/15/2023 15:34:47",2023-11-15,"15:34:47",1
"3776","SEEDMIX-6-extra","11/15/2023 15:34:47","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",18,10,"11/15/2023 15:37:04",2023-11-15,"15:37:04",1
"3777","SEEDMIX-6-extra","11/15/2023 15:34:47","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",10,8,"11/15/2023 15:38:04",2023-11-15,"15:38:04",1
"3778","A611","11/13/2023 14:47:40","YorkRiver","MVP-DEBY-5","DEBY","5",36,23,"5/6/2024 11:55:55",2024-05-06,"11:55:55",2
"3779","A611","11/13/2023 14:47:40","YorkRiver","MVP-DEBY-5","DEBY","5",25,16,"11/12/2024 9:38:11",2024-11-12,"9:38:11",3
"3780","A611","11/13/2023 14:47:40","YorkRiver","MVP-DEBY-5","DEBY","5",33,19,"11/13/2023 14:47:40",2023-11-13,"14:47:40",1
"3781","C190","11/14/2023 15:41:49","YorkRiver","MVP-LOLA-5","LOLA","5",27,19,"11/14/2023 15:41:49",2023-11-14,"15:41:49",1
"3782","C190","11/14/2023 15:41:49","YorkRiver","MVP-LOLA-5","LOLA","5",32,25,"5/8/2024 13:59:47",2024-05-08,"13:59:47",2
"3783","2207-B001","11/7/2023 16:03:05","Lewisetta","MVP-JR-3","JR","3",72,62,"5/20/2025 16:29:08",2025-05-20,"16:29:08",4
"3784","2207-B001","11/7/2023 16:03:05","Lewisetta","MVP-JR-3","JR","3",37,32,"5/2/2024 14:26:51",2024-05-02,"14:26:51",2
"3785","2207-B001","11/7/2023 16:03:05","Lewisetta","MVP-JR-3","JR","3",30,25,"11/7/2023 16:03:05",2023-11-07,"16:03:05",1
"3786","2207-B001","11/7/2023 16:03:05","Lewisetta","MVP-JR-3","JR","3",61,45,"11/7/2024 14:51:14",2024-11-07,"14:51:14",3
"3787","E258","11/9/2023 14:09:00","Lewisetta","MVP-LARMIX-3","LARMIX","3",44,25,"11/9/2023 14:09:00",2023-11-09,"14:09:00",1
"3788","E258","11/9/2023 14:09:00","Lewisetta","MVP-LARMIX-3","LARMIX","3",49,29,"11/7/2024 14:54:49",2024-11-07,"14:54:49",3
"3789","E258","11/9/2023 14:09:00","Lewisetta","MVP-LARMIX-3","LARMIX","3",46,26,"4/30/2024 13:34:43",2024-04-30,"13:34:43",2
"3790","E515","11/14/2023 15:09:38","YorkRiver","MVP-DEBY-6","DEBY","6",31,24,"11/14/2023 15:09:38",2023-11-14,"15:09:38",1
"3791","E515","11/14/2023 15:09:38","YorkRiver","MVP-DEBY-6","DEBY","6",70,59,"11/12/2024 11:47:56",2024-11-12,"11:47:56",3
"3792","E515","11/14/2023 15:09:38","YorkRiver","MVP-DEBY-6","DEBY","6",80,66,"5/25/2025 10:58:05",2025-05-25,"10:58:05",4
"3793","E515","11/14/2023 15:09:38","YorkRiver","MVP-DEBY-6","DEBY","6",32,24,"5/6/2024 12:56:42",2024-05-06,"12:56:42",2
"3794","A467","11/10/2023 14:58:15","YorkRiver","MVP-NH-4","NH","4",25,13,"11/10/2023 14:58:15",2023-11-10,"14:58:15",1
"3795","A467","11/10/2023 14:58:15","YorkRiver","MVP-NH-4","NH","4",27,18,"5/8/2024 13:26:02",2024-05-08,"13:26:02",2
"3796","E401","11/10/2023 14:10:09","YorkRiver","MVP-FL-4","FL","4",40,19,"5/8/2024 14:32:19",2024-05-08,"14:32:19",2
"3797","E401","11/10/2023 14:10:09","YorkRiver","MVP-FL-4","FL","4",35,19,"11/10/2023 14:10:09",2023-11-10,"14:10:09",1
"3798","E116","11/7/2023 15:07:34","Lewisetta","MVP-FL-3","FL","3",31,16,"11/7/2023 15:07:34",2023-11-07,"15:07:34",1
"3799","E116","11/7/2023 15:07:34","Lewisetta","MVP-FL-3","FL","3",33,17,"5/2/2024 14:49:56",2024-05-02,"14:49:56",2
"3800","B199","11/9/2023 15:01:47","Lewisetta","MVP-LOLA-1","LOLA","1",39,28,"11/9/2023 15:01:47",2023-11-09,"15:01:47",1
"3801","B199","11/9/2023 15:01:47","Lewisetta","MVP-LOLA-1","LOLA","1",69,49,"11/7/2024 16:51:23",2024-11-07,"16:51:23",3
"3802","B199","11/9/2023 15:01:47","Lewisetta","MVP-LOLA-1","LOLA","1",42,27,"4/30/2024 13:05:28",2024-04-30,"13:05:28",2
"3803","A270","11/9/2023 14:29:32","Lewisetta","MVP-LOLA-3","LOLA","3",55,34,"5/1/2024 8:58:24",2024-05-01,"8:58:24",2
"3804","A270","11/9/2023 14:29:32","Lewisetta","MVP-LOLA-3","LOLA","3",50,35,"11/9/2023 14:29:32",2023-11-09,"14:29:32",1
"3805","C031","11/13/2023 14:46:10","YorkRiver","MVP-TX-5","TX","5",0,0,"11/12/2024 8:58:35",2024-11-12,"8:58:35",3
"3806","C031","11/13/2023 14:46:10","YorkRiver","MVP-TX-5","TX","5",32,19,"5/8/2024 13:07:31",2024-05-08,"13:07:31",2
"3807","C031","11/13/2023 14:46:10","YorkRiver","MVP-TX-5","TX","5",30,18,"11/13/2023 14:46:10",2023-11-13,"14:46:10",1
"3808","B358","11/7/2023 15:55:37","Lewisetta","MVP-JR-3","JR","3",38,26,"5/2/2024 14:22:31",2024-05-02,"14:22:31",2
"3809","B358","11/7/2023 15:55:37","Lewisetta","MVP-JR-3","JR","3",60,41,"11/7/2024 14:51:25",2024-11-07,"14:51:25",3
"3810","B358","11/7/2023 15:55:37","Lewisetta","MVP-JR-3","JR","3",30,22,"11/7/2023 15:55:37",2023-11-07,"15:55:37",1
"3811","B358","11/7/2023 15:55:37","Lewisetta","MVP-JR-3","JR","3",84,49,"5/20/2025 16:34:36",2025-05-20,"16:34:36",4
"3812","C108","11/13/2023 15:21:37","YorkRiver","MVP-NH-6","NH","6",25,20,"11/13/2023 15:21:37",2023-11-13,"15:21:37",1
"3813","C108","11/13/2023 15:21:37","YorkRiver","MVP-NH-6","NH","6",29,23,"5/9/2024 9:59:47",2024-05-09,"9:59:47",2
"3814","C108","11/13/2023 15:21:37","YorkRiver","MVP-NH-6","NH","6",44,33,"11/8/2024 10:42:37",2024-11-08,"10:42:37",3
"3815","C040","11/13/2023 14:28:19","YorkRiver","MVP-NH-5","NH","5",30,22,"11/13/2023 14:28:19",2023-11-13,"14:28:19",1
"3816","C040","11/13/2023 14:28:19","YorkRiver","MVP-NH-5","NH","5",30,22,"5/6/2024 13:12:11",2024-05-06,"13:12:11",2
"3817","E149","11/7/2023 15:52:31","Lewisetta","MVP-TX-1","TX","1",0,0,"11/7/2024 16:59:51",2024-11-07,"16:59:51",3
"3818","E149","11/7/2023 15:52:31","Lewisetta","MVP-TX-1","TX","1",43,24,"11/7/2023 15:52:31",2023-11-07,"15:52:31",1
"3819","E149","11/7/2023 15:52:31","Lewisetta","MVP-TX-1","TX","1",46,26,"5/2/2024 13:42:18",2024-05-02,"13:42:18",2
"3820","A528","11/10/2023 14:34:45","YorkRiver","MVP-LA-4","LA","4",22,18,"5/8/2024 13:19:17",2024-05-08,"13:19:17",2
"3821","A528","11/10/2023 14:34:45","YorkRiver","MVP-LA-4","LA","4",16,13,"11/10/2023 14:34:45",2023-11-10,"14:34:45",1
"3822","A434","11/9/2023 15:49:49","Lewisetta","MVP-LOLA-2","LOLA","2",86,58,"11/7/2024 15:07:01",2024-11-07,"15:07:01",3
"3823","A434","11/9/2023 15:49:49","Lewisetta","MVP-LOLA-2","LOLA","2",57,34,"5/1/2024 9:07:45",2024-05-01,"9:07:45",2
"3824","A434","11/9/2023 15:49:49","Lewisetta","MVP-LOLA-2","LOLA","2",94,82,"5/20/2025 16:52:03",2025-05-20,"16:52:03",4
"3825","A434","11/9/2023 15:49:49","Lewisetta","MVP-LOLA-2","LOLA","2",54,26,"11/9/2023 15:49:49",2023-11-09,"15:49:49",1
"3826","A901","11/15/2023 15:38:41","YorkRiver","MVP-LOLA-4","LOLA","4",38,25,"11/15/2023 15:38:41",2023-11-15,"15:38:41",1
"3827","A901","11/15/2023 15:38:41","YorkRiver","MVP-LOLA-4","LOLA","4",38,25,"5/6/2024 13:16:36",2024-05-06,"13:16:36",2
"3828","A901","11/15/2023 15:38:41","YorkRiver","MVP-LOLA-4","LOLA","4",0,0,"11/11/2024 18:11:50",2024-11-11,"18:11:50",3
"3829","C213","11/14/2023 15:41:28","YorkRiver","MVP-LA-5","LA","5",36,24,"11/12/2024 11:36:15",2024-11-12,"11:36:15",3
"3830","C213","11/14/2023 15:41:28","YorkRiver","MVP-LA-5","LA","5",25,17,"5/6/2024 13:54:02",2024-05-06,"13:54:02",2
"3831","C213","11/14/2023 15:41:28","YorkRiver","MVP-LA-5","LA","5",23,16,"11/14/2023 15:41:28",2023-11-14,"15:41:28",1
"3832","A343","11/9/2023 15:02:52","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",45,38,"5/1/2024 9:09:36",2024-05-01,"9:09:36",2
"3833","A343","11/9/2023 15:02:52","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",0,0,"11/7/2024 18:17:46",2024-11-07,"18:17:46",3
"3834","A343","11/9/2023 15:02:52","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",37,29,"11/9/2023 15:02:52",2023-11-09,"15:02:52",1
"3835","A552","11/10/2023 14:08:46","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",41,25,"5/9/2024 9:03:35",2024-05-09,"9:03:35",2
"3836","A552","11/10/2023 14:08:46","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",0,0,"5/25/2025 10:20:50",2025-05-25,"10:20:50",4
"3837","A552","11/10/2023 14:08:46","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",61,36,"11/12/2024 9:13:37",2024-11-12,"9:13:37",3
"3838","A552","11/10/2023 14:08:46","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",33,18,"11/10/2023 14:08:46",2023-11-10,"14:08:46",1
"3839","B396","11/7/2023 15:09:31","Lewisetta","MVP-JR-1","JR","1",75,57,"5/20/2025 15:16:44",2025-05-20,"15:16:44",4
"3840","B396","11/7/2023 15:09:31","Lewisetta","MVP-JR-1","JR","1",63,34,"11/7/2024 16:06:12",2024-11-07,"16:06:12",3
"3841","B396","11/7/2023 15:09:31","Lewisetta","MVP-JR-1","JR","1",41,29,"5/3/2024 8:37:42",2024-05-03,"8:37:42",2
"3842","B396","11/7/2023 15:09:31","Lewisetta","MVP-JR-1","JR","1",38,25,"11/7/2023 15:09:31",2023-11-07,"15:09:31",1
"3843","A264","11/9/2023 14:26:47","Lewisetta","MVP-LOLA-3","LOLA","3",51,35,"5/1/2024 8:58:57",2024-05-01,"8:58:57",2
"3844","A264","11/9/2023 14:26:47","Lewisetta","MVP-LOLA-3","LOLA","3",0,0,"5/20/2025 16:10:25",2025-05-20,"16:10:25",4
"3845","A264","11/9/2023 14:26:47","Lewisetta","MVP-LOLA-3","LOLA","3",48,33,"11/9/2023 14:26:47",2023-11-09,"14:26:47",1
"3846","A264","11/9/2023 14:26:47","Lewisetta","MVP-LOLA-3","LOLA","3",90,53,"11/7/2024 13:57:58",2024-11-07,"13:57:58",3
"3847","C106","11/13/2023 15:20:58","YorkRiver","MVP-NH-6","NH","6",22,17,"11/13/2023 15:20:58",2023-11-13,"15:20:58",1
"3848","C106","11/13/2023 15:20:58","YorkRiver","MVP-NH-6","NH","6",26,18,"5/8/2024 14:02:38",2024-05-08,"14:02:38",2
"3849","C106","11/13/2023 15:20:58","YorkRiver","MVP-NH-6","NH","6",32,19,"11/8/2024 10:46:35",2024-11-08,"10:46:35",3
"3850","E498","11/13/2023 15:06:02","YorkRiver","MVP-FL-5","FL","5",45,37,"5/25/2025 10:37:30",2025-05-25,"10:37:30",4
"3851","E498","11/13/2023 15:06:02","YorkRiver","MVP-FL-5","FL","5",32,19,"5/8/2024 13:36:38",2024-05-08,"13:36:38",2
"3852","E498","11/13/2023 15:06:02","YorkRiver","MVP-FL-5","FL","5",26,15,"11/13/2023 15:06:02",2023-11-13,"15:06:02",1
"3853","E498","11/13/2023 15:06:02","YorkRiver","MVP-FL-5","FL","5",45,35,"11/12/2024 10:19:49",2024-11-12,"10:19:49",3
"3854","A534","11/10/2023 14:37:34","YorkRiver","MVP-LA-4","LA","4",44,35,"11/12/2024 10:15:54",2024-11-12,"10:15:54",3
